ID,Name,Description,ColumnSpec
theytalktogetherthenleaveandthepersondies,"they talk together, then leave and the person dies",,
theytasted,they tasted,,
theythem,"they, them",,
theythrewitaway,they threw it away,,
theytook,they took,,
theytravel,they travel,,
theytry,they try,,
theywash,they wash,,
theywashed,they washed,,
theywent,they went,,
theywentimmeddistpast,"they went (immed., dist. past)",,
theywereaccusedofthecrime,They were accused of the crime.,,
theywerechargedwithguilt,They were charged with guilt.,,
theywerentsupposedtopestereachother,They weren't supposed to pester each other,,
theyweresaying,they were saying,,
theyweresupposedtolookatyallsbrothersfeet,They were supposed to look at y'all's brother's feet,,
theyweresupposedtosendhisbrother,They were supposed to send his brother,,
theyweresupposedtosendmybrother,They were supposed to send my brother,,
theyweresupposedtosendourbrother,They were supposed to send our brother,,
theyweresupposedtosendthewhiteman,They were supposed to send the white man,,
theyweresupposedtosendthewoman,They were supposed to send the woman,,
theyweresupposedtosendyallsbrother,They were supposed to send y'all's brother,,
theywerewalkingalongaridge,they were walking along a ridge,,
theywillsee,they will see,,
theywillsendyallsbrother,They will send y'all's brother,,
theywokeupveryearlyinthemorning,They woke up very early in the morning.,,
theywon,they won,,
theywove,they wove,,
theywrapped,they wrapped,,
theywrite,they write,,
thezerostheheroes,"the zeros, the heroes",,
thick,thick,,
thicket,thicket,,
thickgreens,thick greens,,
thickgut,thick gut,,
thicklush,"thick, lush",,
thickmat,thick mat,,
thickpieceofwood,thick piece of wood,,
thickrope,thick rope,,
thickscrubwoods,"thick scrub, woods",,
thickset,thickset,,
thickskin,thick skin,,
thickthread,thick thread,,
thief,thief,,
thiefacc,thief (acc.),,
thiefrobber,"thief, robber",,
thieves,thieves,,
thigh,thigh | thigh (?),,
thighbone,thigh bone,,
thighbuttocks,"thigh, buttocks",,
thighinnerorouter,thigh (inner or outer),,
thighleg,"thigh, leg",,
thighmuscle,thigh muscle,,
thimbleberry,thimbleberry,,
thin,thin,,
thinbalding,"thin, balding",,
thindried,"thin, dried",,
thinflat,"thin, flat",,
thing,thing,,
thingdative,thing (dative),,
thinggenitive,thing (genitive),,
thingnom,thing (nom.),,
things,thing(s) | things,,
thingsg,thing (sg.),,
thingsomething,"thing, something",,
thingwhichplacewhere,"thing which, place where",,
think,think,,
thinklittleof,think little of,,
thinkremember,"think, remember",,
thinnotfat,thin (not fat),,
thinnotthick,thin (not thick),,
thinpaper,thin paper,,
thinpieceofthong,thin piece of thong,,
thinrounddisc,thin round disc,,
thinsmallknees,"thin, small knees",,
third,third,,
thirdgrade,third grade,,
thirdmonthofthearabiclunaryear,third month of the Arabic lunar year,,
thirdpersonpronoun,third person pronoun,,
thirdpersonpronounsingular,third person pronoun singular,,
thirst,thirst,,
thirsty,thirsty,,
thirteen,thirteen,,
thirty,thirty,,
thirtyfour,thirty-four,,
thirtynine,thirty-nine,,
thirtythousand,thirty thousand,,
this,this,,
thisaffairispointless,̈This affair is pointless.,,
thisarrowhead,this arrowhead,,
thisbody,this body,,
thisboy,this boy,,
thischildseestheeland,This child sees the eland.,,
thisdaughter,this daughter,,
thisday,this day,,
thisdimin,this (dimin.),,
thisexactly,this exactly,,
thisexerciseaimsattheanalysisofvietnamesevowelsconsonantsanddiphthongstheanalysisisquitedifficultandtimeconsuming,"This exercise aims at the analysis of Vietnamese vowels, consonants and diphthongs. The analysis is quite difficult and time consuming.",,
thisfatalactforcedthemtosendusalargearmyofsoldiersagain,This fatal act forced them to send us a large army of soldiers again.,,
thisfield,this field,,
thisfire,this fire,,
thisflesh,this flesh,,
thisframe,this frame,,
thisgrass,this grass,,
thishasbeenfunbutiamgladitisover,This has been fun but I am glad it is over.,,
thisheight,this height,,
thishere,"this, here",,
thishorn,this horn,,
thishorse,this horse,,
thishouse,this house,,
thisisaball,This is a ball.,,
thisisadaughter,This is a daughter.,,
thisisadogandthisisacat,"This is a dog, and this is a cat.",,
thisisahand,This is a hand,,
thisisahorn,This is a horn.,,
thisisamask,This is a mask.,,
thisisanonsenseword,This is a (nonsense word).,,
thisisfire,This is fire.,,
thisisgood,this is good,,
thisisgrass,This is grass.,,
thisisit,This is it,,
thisisitandnothingelse,"this is it, and nothing else",,
thisislegofananimal,This is: leg of an animal,,
thisisnttheendorthebeginningofthematter,this isn't the end or the beginning of the matter,,
thisisthemoon,This is the moon.,,
thisitthat,"this, it, that",,
thisjelly,this jelly,,
thiskingslastnameiswong,This king's last name is Wong,,
thislanguageofourswhichwehaverecordedihavedonemyverybestonit,"This language of ours which we have recorded, I have done my very best on it.",,
thismaleperson,this (male) person,,
thismanherebeforetheotherpaintingisnotahero,This man here before the other painting is not a hero.,,
thismany,this many,,
thismask,this mask,,
thismonth,this month,,
thismoon,this moon,,
thismuch,this much,,
thismusic,this music,,
thisnearthespeaker,this (near the speaker),,
thisnose,this nose,,
thisone,this one | this one!,,
thisonenn,this one (n.n.),,
thisonesproperty,this one's property,,
thispaper,this paper,,
thisperson,this person,,
thispersonortree,this (person or tree),,
thisphotograph,this photograph,,
thisplaceisfarfromhere,this place is far from here,,
thispoemwaswrittenbyneefjananddealswiththebeginningoftheafrikaanslanguage,This poem was written by Neef Jan and deals with the beginning of the Afrikaans language.,,
thispoetry,this poetry,,
thisquestionconstantlyoccurstomewhenihavecalmeddownafterworryingaboutamatterwhichitisnotinmypowertopreventoralter,"This question constantly occurs to me, when I have calmed down after worrying about a matter which it is not in my power to prevent or alter.",,
thisrecordingthatweexclusivehavedonewithbarbaraalexanderisonourlanguage,This recording that we (exclusive) have done with Barbara Alexander is on our language.,,
thisrice,this rice,,
thisriver,this river,,
thisseed,this seed,,
thisside,this side,,
thissieve,this sieve,,
thissleep,this sleep,,
thissparetime,this spare time,,
thisthat,"this, that",,
thisthese,this/these,,
thisthing,this thing,,
thisthingisadasthing,this thing is Ada’s (thing),,
thistles,thistles,,
thistribe,this tribe,,
thistruth,this truth,,
thiswaterisnotdrinkable,This water is not drinkable.,,
thisway,this way,,
thisyard,this yard,,
thisyear,this year,,
thisyoungerbrother,this younger brother,,
thither,thither,,
thomsonsgazelle,Thomson's gazelle,,
thong,thong,,
thorn,thorn | thorn (?),,
thornbush,thornbush,,
thorncactus,"thorn, cactus",,
thorns,thorns,,
thornsplinter,"thorn, splinter",,
thoroughly,thoroughly,,
those,those,,
thosethese,"those, these",,
thou,thou,,
thouallowest,thou allowest,,
though,though,,
thought,thought,,
thoughts,thoughts,,
thounotonrecording,thou (not on recording),,
thousand,thousand,,
thousands,thousands,,
thread,thread,,
threat,threat,,
threatenwithfinger,threaten with finger,,
three,three,,
threedays,three days,,
threeistoomuch,Three is too much,,
threepronged,three-pronged,,
threeshirt,"three, shirt",,
threshing,threshing,,
threshingfloor,threshing floor,,
threshinghook,threshing hook,,
threshold,threshold,,
threw,threw,,
threwhethrewit,threw (he threw it),,
threwspent,"threw, spent",,
thrifty,thrifty,,
thriftyfrugal,"thrifty, frugal",,
throat,throat,,
throatbreath,throat breath,,
throatneck,throat / neck,,
throatvoice,"throat, voice",,
throne,throne,,
through,through,,
throughhim,through him,,
throw,throw,,
throwat,throw at,,
throwaway,throw away,,
throwawayimp,throw away (imp.),,
throwawaylose,"throw away, lose",,
throwing,throwing,,
throwit,throw it,,
throwitaway,throw it away!,,
throwmedownnotimperative,throw me down (not imperative),,
thrownpp,thrown (p.p.),,
throwspend,"throw, spend",,
throwstonesat,throw stones at,,
thrush,thrush,,
thugcheat,thug/cheat,,
thumb,thumb,,
thumbfingershand,"thumb, fingers (hand)",,
thumpingsound,thumping sound,,
thunbergiaspecies,Thunbergia species,,
thunder,thunder,,
thunderbolt,thunderbolt,,
thunderclap,thunderclap,,
thunderlightning,"thunder, lightning",,
thunderverb,thunder (verb),,
thursday,Thursday,,
thus,thus,,
tic,tic,,
tick,tick,,
ticket,ticket,,
ticketballot,"ticket, ballot",,
ticketbooth,ticket booth,,
tickets,tickets,,
ticketwindow,ticket window,,
tickle,tickle,,
ticklish,ticklish,,
tickly,tickly,,
tide,tide,,
tidyshort,"tidy, short",,
tidysmart,"tidy, smart",,
tie,tie,,
tiecowslegs,tie cow's legs,,
tietheropemanytimes,Tie the rope many times.,,
tietheropeoncemore,Tie the rope once more.,,
tieup,tie up,,
tiger,tiger,,
tigersden,tiger's den,,
tigersnake,tiger snake,,
tight,tight,,
tighten,tighten | tightenǃ,,
tightenabowstring,tighten a bow string,,
tightened,tightened,,
tightening,tightening,,
tighthard,"tight, hard",,
tightropewalkerspole,tightrope walker's pole,,
tigress,tigress,,
tile,tile,,
till,till,,
tilted,tilted,,
timber,timber,,
time,time,,
timebirdsnest,time; (bird's) nest,,
timeclf,time (clf.),,
timedeath,"time, death",,
timeinmusic,time in music,,
timelocs,time -- loc.s.,,
timeofday,time of day,,
timeperiod,"time, period",,
times,times,,
timeseason,"time, season",,
timetense,"time, tense",,
timethathaspassed,time that has passed,,
timeturn,"time, turn",,
timid,timid,,
tin,tin,,
tincan,tin can,,
tinfoil,tin foil,,
tinkle,tinkle,,
tinsel,tinsel,,
tinsheet,tin sheet,,
tintrunk,tin trunk,,
tiny,tiny,,
tinybit,tiny bit,,
tinyspeck,tiny speck,,
tip,tip,,
tipipoles,tipi poles,,
tipoflip,tip of lip,,
tipoftree,tip of tree,,
tippoint,"tip, point",,
tipsyfem,tipsy (fem.),,
tipuffapipe,ti puff (a pipe),,
tire,tire,,
tired,tired,,
tiredfem,tired (fem.),,
tiredlazy,"tired, lazy",,
tiredofsomething,tired of something,,
tissue,tissue,,
title,title,,
titlegiventohindugentleman,title given to Hindu gentleman,,
to,to,,
toabandon,to abandon,,
toabrade,to abrade,,
toabscond,to abscond,,
toabstain,to abstain,,
toabstainfrom,to abstain from,,
toabstainfromliquor,to abstain from liquor,,
toabuse,to abuse,,
toaccept,to accept,,
toacclaim,to acclaim,,
toaccompany,to accompany,,
toaccost,to accost,,
toaccuse,to accuse,,
toaccusesomeonefalsely,to accuse someone falsely,,
toache,to ache,,
toacknowledge,to acknowledge,,
toacquire,to acquire,,
toact,to act,,
toactcunningly,to act cunningly,,
toacttodo,"to act, to do",,
toad,toad,,
toadapt,to adapt,,
toadd,to add,,
toadjourn,to adjourn,,
toadjustaninstrument,to adjust (an instrument),,
toadmire,to admire,,
toadopt,to adopt,,
toadvise,to advise,,
toadvocate,to advocate,,
toaffix,to affix,,
toafford,to afford,,
toagainst,to; against,,
toagree,to agree,,
toaid,to aid,,
toaimat,to aim at,,
toalignbesideanother,to align beside another,,
toallow,to allow,,
toallowlet,"to allow, let",,
toallownottoaccompany,to allow not to accompany,,
toalludeto,to allude to,,
toalter,to alter,,
toambush,to ambush,,
toamplify,to amplify,,
toanchoraboat,to anchor a boat,,
toannoint,to annoint,,
toannounce,to announce,,
toannul,to annul,,
toanoint,to anoint,,
toanswer,to answer,,
toappear,to appear,,
toappearas,to appear as,,
toappease,to appease,,
toapplaudtheyapplauded,to applaud (they applauded),,
toapplypressuredown,to apply pressure down,,
toapproach,to approach,,
toapproximate,to approximate,,
toargue,to argue,,
toarrange,to arrange,,
toarrangeinorder,to arrange in order,,
toarrangeputtogether,"to arrange, put together",,
toarrest,to arrest,,
toarrive,to arrive,,
toarriveontime,to arrive on time,,
toascent,to ascent,,
toask,to ask,,
toaskaquestion,to ask a question,,
toaskfor,to ask for,,
toaskforsomeoneshandinmarriage,to ask for someone's hand in marriage,,
toasksubjunctivepast,to ask (subjunctive past),,
toassassinate,to assassinate,,
toassemble,to assemble,,
toast,toast,,
toathing,to a thing,,
toattack,to attack,,
toattempt,to attempt,,
toattendtobepresent,"to attend, to be present",,
toattract,to attract,,
toattracttopull,"to attract, to pull",,
toavoid,to avoid,,
toawait,to await,,
toawake,to awake,,
toawaken,to awaken,,
tobacco,tobacco,,
tobaccoash,tobacco ash,,
tobaccodaggadialectual,"tobacco, dagga (dialectual)",,
tobaccopipe,"tobacco pipe | tobacco, pipe",,
tobaccopouch,tobacco pouch,,
tobackup,to back up,,
tobake,to bake,,
tobaptize,to baptize,,
tobargethrough,to barge through,,
tobark,to bark | to bark (?),,
tobarkat,to bark at,,
tobask,to bask,,
tobathe,to bathe,,
tobathetowash,"to bathe, to wash",,
tobathewash,to bathe (wash),,
tobbaco,tobbaco,,
tobe,to be | to bë,,
tobeable,to be able,,
tobeable3rdperson,to be able (3rd person),,
tobeableto,to be able to,,
tobeaboutbecomingangry,to be about becoming angry,,
tobeabouttosetsunormoon,to be about to set (sun or moon),,
tobeabranch,to be a branch,,
tobeabsent,to be absent,,
tobeacquired,to be acquired,,
tobead,to bead,,
tobeaexhausted,to be aexhausted,,
tobeafraid,to be afraid,,
tobeafraidof,to be afraid of,,
tobeagreeable,to be agreeable,,
tobeallowable,to be allowable,,
tobeallowedto,to be allowed to,,
tobealone,to be alone,,
tobealump,to be a lump,,
tobeangry,to be angry,,
tobeannoyed,to be annoyed,,
tobeanxioustobealarmed,"to be anxious, to be alarmed",,
tobear,to bear,,
tobearachild,to bear (a child),,
tobearendure,"to bear, endure",,
tobearfruit,to bear fruit,,
tobearpain,to bear pain,,
tobeartocarry,"to bear, to carry",,
tobeasmallamount,to be a small amount,,
tobeastonished,to be astonished,,
tobeastringent,to be astringent,,
tobeat,to beat,,
tobeathit,"to beat, hit",,
tobeatmusicplay,"to beat, music, play",,
tobeatrepeatedly,to beat repeatedly,,
tobeattached,to be attached,,
tobeattachedto,to be attached to,,
tobeattobruise,"to beat, to bruise",,
tobeatwhip,to beat; whip,,
tobeautify,to beautify,,
tobeawake,to be awake,,
tobebeautiful,to be beautiful,,
tobebentcurved,"to be bent, curved",,
tobebig,to be big,,
tobebiggreat,"to be big, great",,
