ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Position,Speaker,original_data
gaa_conversation_1980_01-140,GAA,No hā latsaa tsa bo nākāi.,,,That's why you sweated like that.,,,,,Xː,"{""Entry"": ""140"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""No ha\u0304 latsaa tsa bo na\u0304ka\u0304i."", ""English"": ""That's why you sweated like that.""}"
gaa_conversation_1980_01-141,GAA,O... nkɛɛ ǃ,,,Oh... I sayǃ,,,,,Yː,"{""Entry"": ""141"", ""Speaker"": ""Y\u02d0"", ""Ga\u0303"": ""O... nk\u025b\u025b \u01c3"", ""English"": ""Oh... I say\u01c3""}"
gaa_conversation_1980_01-142,GAA,"Bohū, be ni wɔ dɔ̄mɔ̄ biɛ ni wɔŋ mɛ̄, wɔŋ mɛ Joe ...",,,"You too, the time we were standing here waiting for Joe...",,,,,Xː,"{""Entry"": ""142"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""Bohu\u0304, be ni w\u0254 d\u0254\u0304m\u0254\u0304 bi\u025b ni w\u0254\u014b m\u025b\u0304, w\u0254\u014b m\u025b Joe ..."", ""English"": ""You too, the time we were standing here waiting for Joe...""}"
gaa_conversation_1980_01-143,GAA,"Kwɛmɔ̄, dzee shwɛmɔ̄.",,,"Look, I'm not joking.",,,,,Yː,"{""Entry"": ""143"", ""Speaker"": ""Y\u02d0"", ""Ga\u0303"": ""Kw\u025bm\u0254\u0304, dzee shw\u025bm\u0254\u0304."", ""English"": ""Look, I'm not joking.""}"
gaa_conversation_1980_01-144,GAA,"Wɔ mɛ̄ bo aahū, nke ...",,,We waited for a long time...,,,,,Xː,"{""Entry"": ""144"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""W\u0254 m\u025b\u0304 bo aahu\u0304, nke ..."", ""English"": ""We waited for a long time...""}"
gaa_conversation_1980_01-145,GAA,Kwɛmɔ dzee shwɛmɔ̄.,,,"Look, it's no joke.",,,,,Yː,"{""Entry"": ""145"", ""Speaker"": ""Y\u02d0"", ""Ga\u0303"": ""Kw\u025bm\u0254 dzee shw\u025bm\u0254\u0304."", ""English"": ""Look, it's no joke.""}"
gaa_conversation_1980_01-146,GAA,"Ni nkɛɛ ni gbɔ̄mɔ̄ nɛ̄ɛ̄ bako, aɡoo ni matsɔ̄ ihe; ni etsɔ̄ ihe asamoa bohu ooba ni oba fo ohe yɛ dzɛmɛ̄.",,,"After waiting for a long time, I decided to leave; not knowing you were also on your way.",,,,,Xː,"{""Entry"": ""146"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""Ni nk\u025b\u025b ni gb\u0254\u0304m\u0254\u0304 n\u025b\u0304\u025b\u0304 bako, a\u0261oo ni mats\u0254\u0304 ihe; ni ets\u0254\u0304 ihe asamoa bohu ooba ni oba fo ohe y\u025b dz\u025bm\u025b\u0304."", ""English"": ""After waiting for a long time, I decided to leave; not knowing you were also on your way.""}"
gaa_conversation_1980_01-147,GAA,"Shi efeɔmi akɛ, nibii oyanɔ̄ (fine) yɛ (school) ... ebaa hi ...",,,I think things are fine at school...,,,,,Yː,"{""Entry"": ""147"", ""Speaker"": ""Y\u02d0"", ""Ga\u0303"": ""Shi efe\u0254mi ak\u025b, nibii oyan\u0254\u0304 (fine) y\u025b (school) ... ebaa hi ..."", ""English"": ""I think things are fine at school...""}"
gaa_conversation_1980_01-148,GAA,Ni kasemɔ̄ nɔ̄ɔ̄ ... ei.  Sani nyɛ̄ (school) dɛ̄ntsɛ kɛɛfee māba mākwɛ dzɛmɛ̄ odzoɡbāŋ .,,,It's the studies... I have to visit your school and have a good look at it.,,,,,Xː,"{""Entry"": ""148"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""Ni kasem\u0254\u0304 n\u0254\u0304\u0254\u0304 ... ei.  Sani ny\u025b\u0304 (school) d\u025b\u0304nts\u025b k\u025b\u025bfee ma\u0304ba ma\u0304kw\u025b dz\u025bm\u025b\u0304 odzo\u0261ba\u0304\u014b ."", ""English"": ""It's the studies... I have to visit your school and have a good look at it.""}"
gaa_conversation_1980_01-149,GAA,āā -- ole dzɛmɛ̄ ona ?,,,Oh -- haven't you been there before?,,,,,Yː,"{""Entry"": ""149"", ""Speaker"": ""Y\u02d0"", ""Ga\u0303"": ""a\u0304a\u0304 -- ole dz\u025bm\u025b\u0304 ona ?"", ""English"": ""Oh -- haven't you been there before?""}"
gaa_conversation_1980_01-150,GAA,"Ntee dzɛmɛ̄ shikome, dzɛ mɛ̄ dzi eni ntee ni nākāi blɔto yookoɛ kɛɛ, dza ...",,,I have been there oncel that was where that white lady said...,,,,,Xː,"{""Entry"": ""150"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""Ntee dz\u025bm\u025b\u0304 shikome, dz\u025b m\u025b\u0304 dzi eni ntee ni na\u0304ka\u0304i bl\u0254to yooko\u025b k\u025b\u025b, dza ..."", ""English"": ""I have been there oncel that was where that white lady said...""}"
gaa_conversation_1980_01-151,GAA,"Oo, okɛɛ mi .",,,"Yes, you told me.",,,,,Yː,"{""Entry"": ""151"", ""Speaker"": ""Y\u02d0"", ""Ga\u0303"": ""Oo, ok\u025b\u025b mi ."", ""English"": ""Yes, you told me.""}"
gaa_conversation_1980_01-152,GAA,Dza emɔ̄ mi kɛ tee ɛ ...,,,Unless she takes me home...,,,,,Xː,"{""Entry"": ""152"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""Dza em\u0254\u0304 mi k\u025b tee \u025b ..."", ""English"": ""Unless she takes me home...""}"
gaa_conversation_1980_01-153,GAA,ɛ̄ɛ̄ .,,,Yes.,,,,,Yː,"{""Entry"": ""153"", ""Speaker"": ""Y\u02d0"", ""Ga\u0303"": ""\u025b\u0304\u025b\u0304 ."", ""English"": ""Yes.""}"
gaa_conversation_1980_01-154,GAA,Feɔmi akɛ nyɛ̄ school yee bibii fɛɛfe dzii yɛ dzɛ mɛ̄ waa ...,,,"I think you have very beautiful, small girls in your school...",,,,,Xː,"{""Entry"": ""154"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""Fe\u0254mi ak\u025b ny\u025b\u0304 school yee bibii f\u025b\u025bfe dzii y\u025b dz\u025b m\u025b\u0304 waa ..."", ""English"": ""I think you have very beautiful, small girls in your school...""}"
gaa_conversation_1980_01-155,GAA,"Oo -- nkɛ mɛ̄nɛ̄ɛ̄ mɛ̄i, mɔdiŋ kɛ, minimini amɛ̄fɛ̄ɛ̄ amɛ̄ yɛ dzemɛ̄ ...",,,"Oo-- I say, these peopleǃ  All sorts of people...",,,,,Yː,"{""Entry"": ""155"", ""Speaker"": ""Y\u02d0"", ""Ga\u0303"": ""Oo -- nk\u025b m\u025b\u0304n\u025b\u0304\u025b\u0304 m\u025b\u0304i, m\u0254di\u014b k\u025b, minimini am\u025b\u0304f\u025b\u0304\u025b\u0304 am\u025b\u0304 y\u025b dzem\u025b\u0304 ..."", ""English"": ""Oo-- I say, these people\u01c3  All sorts of people...""}"
gaa_conversation_1980_01-156,GAA,"Mɔ̄diŋ, mɔ̄tsulu, mɔ̄yɛŋ ...",,,"Blacks, reds, whites...",,,,,Xː,"{""Entry"": ""156"", ""Speaker"": ""X\u02d0"", ""Ga\u0303"": ""M\u0254\u0304di\u014b, m\u0254\u0304tsulu, m\u0254\u0304y\u025b\u014b ..."", ""English"": ""Blacks, reds, whites...""}"
gle_story_0000_01-1,GLE,vʲi ən ɣiː əˈd̪ˠuaj ɪs ə jɾian ɪɟ aɾəgˠɪɲtʲ lʲə çeːlʲə əɟ jəɾi ə jɛːnuː m̴ɑh cʲɑ ku d̴̪ən vʲɛɹtʲ ɑ b̴̫ə çɾɛʃə n̴̪ˠɪj ə hɑnɪɟ t̴̪aʃtʲat̪iː n̩ bʲat̪ah əgəs kt̪ɔːkə tʲɛʰ ɑː haçʲu ɛɟə  d̴̪ˠeːn̴̪t̴̪i ʃəd̴̪ gəɾ ə tʲeː b̴̫ə çʲɾɛʃə d̴̪ən vʲɛɾ̥tʲ ə tʲeː b̴ə l̪uaçə ə jɛːn̥u əɾ ə t̴̪aʃtʲət̪i ə xt̪ɔːkə wˠɪnʲtʲ d̴̪ɔː  ənʃɪn heːdʲ ə ɣˠiː əd̴̪uaj hɔ t̪ɛːdʲɪɾ tʲeːən s ə hɤku lɛʃ ah d̴̪ɑː vʲeːdʲ d̴̪ɑɾ heːdʲ ʃa ʃə b̴̫ə woː ə hɑːn̴̪ ə t̴̪aʃtʲət̪i ə ht̪ɔːk əj heːn əgəs sə dʲɛju st̴̪ɑd̴̪ ə ɣˠiː əd̴uaj dɛn jəɾaɹt̪  ənʃɪn t̪ɔnɹi n̩ jɾian gɔ tʲeh əgəs wˠɪnʲ ə t̴̪aʃtʲət̪i ə t̪ɔːkə d̴̪ɔː t̪ˠɛhɹ̥ah b̴̫ɤn̴̪  əgəs bʲeːɟən̴̪ d̴̪ən ɣˠiː əd̴̪uaj ə ad̴̪walʲ gɤɹv iː n̩ jɾian ə b̴̫ə t̪ˠɛːdʲɾɪ d̴̪ən vʲɛɹ̥tʲ,,,"The North Wind and the Sun were disputing which was the stronger, when a traveller came along wrapped in a warm cloak.  They agreed that the one who first succeeded in making the traveller take his cloak off should be considered stronger than the other. Then the North Wind blew as hard as he could, but the more he blew the more closely did the traveller fold his cloak around him; and at last the North Wind gave up the attempt.  Then the Sun shone out warmly, and immediately the traveller took off his cloak.  And so the North Wind was obliged to confess that the Sun was the stronger of the two.",,,,,,"{""Entry"": ""1"", ""Orthography"": ""Bhi\u0301 an ghaoth aduaidh 's an ghrian ag arago\u0301int le che\u0301ile ag iarraidh a dhe\u0301anamh amach ce\u0301 acu den bheirt a ba threise nuair a tha\u0301inig taistealai\u0301 an beallach agus clo\u0301ca te a\u0301 chaitheamh aige.  D'aontaigh siad (sa deireadh) gur an te\u0301 ba threise den bheirt an te\u0301 ba luaithe a dhe\u0301anfeadh ar an taistealai\u0301 a chlo\u0301ca a bhaint do\u0301.  Ansin she\u0301id an ghaoth aduaidh chomh la\u0301idir tre\u0301an is a thiocfadh leis, ach da\u0301 mhe\u0301id dar she\u0301id se\u0301, se\u0301 ba mho\u0301 a theann an taistealai\u0301 a chlo\u0301ca air fhe\u0301in; agus sa deire stad an ghaoth aduaidh den iarracht.  Ansin lonnraigh an ghrian go te, agus bhain an taistealai\u0301 a chlo\u0301ca do\u0301 la\u0301ithreach bonn.  Agus b'e\u0301igean don ghaoth aduaidh a admha\u0301il a gurbh i\u0301 'n ghrian a ba la\u0301idre den bheirt."", ""IPA Transcription"": ""v\u02b2i \u0259n \u0263i\u02d0 \u0259\u02c8d\u032a\u02e0uaj \u026as \u0259 j\u027eian \u026a\u025f a\u027e\u0259g\u02e0\u026a\u0272t\u02b2 l\u02b2\u0259 \u00e7e\u02d0l\u02b2\u0259 \u0259\u025f j\u0259\u027ei \u0259 j\u025b\u02d0nu\u02d0 m\u0334\u0251h c\u02b2\u0251 ku d\u0334\u032a\u0259n v\u02b2\u025b\u0279t\u02b2 \u0251 b\u0334\u032b\u0259 \u00e7\u027e\u025b\u0283\u0259 n\u0334\u032a\u02e0\u026aj \u0259 h\u0251n\u026a\u025f t\u032a\u0334a\u0283t\u02b2at\u032ai\u02d0 n\u0329 b\u02b2at\u032aah \u0259g\u0259s kt\u032a\u0254\u02d0k\u0259 t\u02b2\u025b\u02b0 \u0251\u02d0 ha\u00e7\u02b2u \u025b\u025f\u0259  d\u0334\u032a\u02e0e\u02d0n\u0334\u032at\u0334\u032ai \u0283\u0259d\u0334\u032a g\u0259\u027e \u0259 t\u02b2e\u02d0 b\u0334\u032b\u0259 \u00e7\u02b2\u027e\u025b\u0283\u0259 d\u0334\u032a\u0259n v\u02b2\u025b\u027e\u0325t\u02b2 \u0259 t\u02b2e\u02d0 b\u0334\u0259 l\u032aua\u00e7\u0259 \u0259 j\u025b\u02d0n\u0325u \u0259\u027e \u0259 t\u0334\u032aa\u0283t\u02b2\u0259t\u032ai \u0259 xt\u032a\u0254\u02d0k\u0259 w\u02e0\u026an\u02b2t\u02b2 d\u0334\u032a\u0254\u02d0  \u0259n\u0283\u026an he\u02d0d\u02b2 \u0259 \u0263\u02e0i\u02d0 \u0259d\u0334\u032auaj h\u0254 t\u032a\u025b\u02d0d\u02b2\u026a\u027e t\u02b2e\u02d0\u0259n s \u0259 h\u0264ku l\u025b\u0283 ah d\u0334\u032a\u0251\u02d0 v\u02b2e\u02d0d\u02b2 d\u0334\u032a\u0251\u027e he\u02d0d\u02b2 \u0283a \u0283\u0259 b\u0334\u032b\u0259 wo\u02d0 \u0259 h\u0251\u02d0n\u0334\u032a \u0259 t\u0334\u032aa\u0283t\u02b2\u0259t\u032ai \u0259 ht\u032a\u0254\u02d0k \u0259j he\u02d0n \u0259g\u0259s s\u0259 d\u02b2\u025bju st\u0334\u032a\u0251d\u0334\u032a \u0259 \u0263\u02e0i\u02d0 \u0259d\u0334uaj d\u025bn j\u0259\u027ea\u0279t\u032a  \u0259n\u0283\u026an t\u032a\u0254n\u0279i n\u0329 j\u027eian g\u0254 t\u02b2eh \u0259g\u0259s w\u02e0\u026an\u02b2 \u0259 t\u0334\u032aa\u0283t\u02b2\u0259t\u032ai \u0259 t\u032a\u0254\u02d0k\u0259 d\u0334\u032a\u0254\u02d0 t\u032a\u02e0\u025bh\u0279\u0325ah b\u0334\u032b\u0264n\u0334\u032a  \u0259g\u0259s b\u02b2e\u02d0\u025f\u0259n\u0334\u032a d\u0334\u032a\u0259n \u0263\u02e0i\u02d0 \u0259d\u0334\u032auaj \u0259 ad\u0334\u032awal\u02b2 g\u0264\u0279v i\u02d0 n\u0329 j\u027eian \u0259 b\u0334\u032b\u0259 t\u032a\u02e0\u025b\u02d0d\u02b2\u027e\u026a d\u0334\u032a\u0259n v\u02b2\u025b\u0279\u0325t\u02b2"", ""English Translation"": ""The North Wind and the Sun were disputing which was the stronger, when a traveller came along wrapped in a warm cloak.  They agreed that the one who first succeeded in making the traveller take his cloak off should be considered stronger than the other. Then the North Wind blew as hard as he could, but the more he blew the more closely did the traveller fold his cloak around him; and at last the North Wind gave up the attempt.  Then the Sun shone out warmly, and immediately the traveller took off his cloak.  And so the North Wind was obliged to confess that the Sun was the stronger of the two.""}"
nob_story_01-1,NOB,̌nuːrɑˌvinn̩ ɔ ˈsuːɽɑ ̌çeklət ɔm ˈvem a ˌdem sɔm ˌvɑː ɖən ̌stærkəstə. ˈdɑː ˈkɔm də̯ en ˈmɑn ̌gɔːɔnə ˌmə en ˈvɑrm ̌kɑpə ɔm sæi̯. di ble ̌eːni ˌɔm ɑt ˈden sɔm ˈføʃʈ  fik ˈmɑnn̩ til ɔ ˌkɑstə ̌kɑpən ˌskʉlə ̌jelə fɔ ̌ʃʈærkərə̯ ˌen den ̌ɑndrə. ˈsɔː ̌blɔːstə ̌nuːrɑˌvinn̩ ɑ ˈɑl sin ˈmɑkt ˌmen ju ˈmeːr hɑn ̌blɔːstə ˌdestu ̌tetərə ˈtrɑk ˈmɑnn̩ ̌kɑpən ˈɔm sæi̯ ˌɔ til ˈsist ˈgɑː nuː̌rɑˌvinn̩ ˈɔp. ˈdɑː ̌ʃintə ˈsuːɽɑ ˈfrɑm sɔ ˈgɔt ɔ ˈvɑrmt ɔ ˈstrɑks tuk ˈmɑnn̩ ˈɑː sæi̯ ̌kɑpən. ɔ ˈsɔː mɔtə ̌nuːrɑˌvinn̩ ˈinˌrømə ɑt ˈsuːɽɑ ˌvɑɖɳ̩ ̌stærkəsə̯ ɑ ˌdem.,,,"The North Wind and the Sun were disputing which was the stronger, when a traveller came along wrapt in a warm cloak. They agreed that the one who first succeeded in making the traveller take his cloak off should be considered stronger than the other. Then the North Wind blew with all his might, but the more he blew the more closely did the traveller fold his cloak around him; and at last the North Wind gave up the attempt. The the Sun shone out warmly, and immediately the traveller took off his cloak. And so the North Wind was obliged to confess that the Sun was the stronger of the two.",,,,,,"{""Entry"": ""1"", ""Native Orthography"": ""Nordavinden og sola kjeklet om hvem av dem som var den sterkeste. Da kom det en mann g\u00e5ende med en varm kappe om seg. De ble enige om at den som f\u00f8rst fikk mannen til \u00e5 kaste kappen, skulle gjelde for sterkere enn den andre. S\u00e5 bl\u00e5ste nordavinden av all sin makt, men jo mer han bl\u00e5ste, desto tettere trakk mannen kappen om seg, og til sist ga nordavinden opp. Da skinte sola fram, s\u00e5 godt og varmt, og straks tok mannen av seg kappen. Og s\u00e5 matte nordavinden innr\u00f8mme at nordavinden var den sterkeste av dem."", ""Formal Transcription"": ""\u030cnu\u02d0r\u0251\u02ccvinn\u0329 \u0254 \u02c8su\u02d0\u027d\u0251 \u030c\u00e7ekl\u0259t \u0254m \u02c8vem a \u02ccdem s\u0254m \u02ccv\u0251\u02d0 \u0256\u0259n \u030cst\u00e6rk\u0259st\u0259. \u02c8d\u0251\u02d0 \u02c8k\u0254m d\u0259\u032f en \u02c8m\u0251n \u030cg\u0254\u02d0\u0254n\u0259 \u02ccm\u0259 en \u02c8v\u0251rm \u030ck\u0251p\u0259 \u0254m s\u00e6i\u032f. di ble \u030ce\u02d0ni \u02cc\u0254m \u0251t \u02c8den s\u0254m \u02c8f\u00f8\u0283\u0288  fik \u02c8m\u0251nn\u0329 til \u0254 \u02cck\u0251st\u0259 \u030ck\u0251p\u0259n \u02ccsk\u0289l\u0259 \u030cjel\u0259 f\u0254 \u030c\u0283\u0288\u00e6rk\u0259r\u0259\u032f \u02ccen den \u030c\u0251ndr\u0259. \u02c8s\u0254\u02d0 \u030cbl\u0254\u02d0st\u0259 \u030cnu\u02d0r\u0251\u02ccvinn\u0329 \u0251 \u02c8\u0251l sin \u02c8m\u0251kt \u02ccmen ju \u02c8me\u02d0r h\u0251n \u030cbl\u0254\u02d0st\u0259 \u02ccdestu \u030ctet\u0259r\u0259 \u02c8tr\u0251k \u02c8m\u0251nn\u0329 \u030ck\u0251p\u0259n \u02c8\u0254m s\u00e6i\u032f \u02cc\u0254 til \u02c8sist \u02c8g\u0251\u02d0 nu\u02d0\u030cr\u0251\u02ccvinn\u0329 \u02c8\u0254p. \u02c8d\u0251\u02d0 \u030c\u0283int\u0259 \u02c8su\u02d0\u027d\u0251 \u02c8fr\u0251m s\u0254 \u02c8g\u0254t \u0254 \u02c8v\u0251rmt \u0254 \u02c8str\u0251ks tuk \u02c8m\u0251nn\u0329 \u02c8\u0251\u02d0 s\u00e6i\u032f \u030ck\u0251p\u0259n. \u0254 \u02c8s\u0254\u02d0 m\u0254t\u0259 \u030cnu\u02d0r\u0251\u02ccvinn\u0329 \u02c8in\u02ccr\u00f8m\u0259 \u0251t \u02c8su\u02d0\u027d\u0251 \u02ccv\u0251\u0256\u0273\u0329 \u030cst\u00e6rk\u0259s\u0259\u032f \u0251 \u02ccdem."", ""Colloquial Transcription"": ""\u030cnu\u02d0\u027d\u0251\u02ccvin(n\u0329) \u0254 \u02c8su\u02d0\u027d\u0251 \u030c\u00e7ekl\u0259t \u0254m \u02c8vem \u0251 \u02ccdem s\u0254m \u02ccv\u0251\u02d0\u0256\u0273\u0329 \u030cst\u00e6rk\u0259st\u0259. \u02c8d\u0251\u02d0 \u02c8k\u0254m d(\u0259\u032f)en \u02c8m\u0251n \u030cg\u0254\u02d0n\u0259 me\u032fen \u02c8v\u0251rm \u030ck\u0251p\u0254\u032f\u0254m s\u00e6. di \u030cb\u027d\u0259\u032fe\u02d0ni\u032f\u0254m \u0251t \u02c8den s\u0254\u0303(m) \u02c8f\u00f8\u0283\u0288 fil \u02c8m\u0251n(n\u0329) t\u0254\u032f\u0254 \u02cck\u0251st\u0259 \u02c8k\u0251pn\u0329 sk\u0289 \u030cjel\u0259 f\u0254 \u030c\u0283\u0288\u00e6rk\u02ccr\u0329\u0259\u032f en dn\u0329 \u030c\u0251ndr\u0259. \u02c8s\u0254\u02d0 \u030cb\u027d\u0254\u02d0st\u0259 \u030cnu\u02d0\u027d\u0251\u02ccvin(n\u0329) \u0251 \u02c8\u0251l sin m\u0251kt \u02ccme\u0272u \u02c8me\u02d0r h\u0251m \u030cb\u027d\u0254\u02d0st\u0259 \u02ccdestu \u030ctetr\u0329r\u0259 \u02c8tr\u0251k \u02c8m\u0251nn\u0329 \u030ck\u0251pn\u0329 \u02c8\u0254m s\u00e6 \u02cc\u0254 ti \u02c8sist \u02c8g\u0251\u02d0 \u030cnu\u02d0\u027d\u0251vinn\u0329 \u02c8\u0254p. \u02c8d\u0251\u02d0 \u030c\u0283int\u0259 \u02c8su\u02d0\u027d\u0251 \u02c8fr\u0251m s\u0254 \u02c8g\u0254t \u0254 \u02c8v\u0251\u0273\u0288 \u0254 \u02c8str\u0251ks tuk \u02c8m\u0251nn\u0329 \u02c8\u0251\u02d0 s\u00e6 \u030c k\u0251pn\u0329. \u0254 \u02c8s\u0254\u02d0 m\u0254t\u0259 \u030cnu\u02d0\u027d\u0251vin(n\u0329)\u02c8inr\u00f8m \u0251t \u02c8su\u02d0\u027d\u0251 \u02ccv\u0251\u0256\u0273\u0329 \u030cst\u00e6rk\u0259st\u0259\u032f \u0251 \u02ccdem."", ""English Translation"": ""The North Wind and the Sun were disputing which was the stronger, when a traveller came along wrapt in a warm cloak. They agreed that the one who first succeeded in making the traveller take his cloak off should be considered stronger than the other. Then the North Wind blew with all his might, but the more he blew the more closely did the traveller fold his cloak around him; and at last the North Wind gave up the attempt. The the Sun shone out warmly, and immediately the traveller took off his cloak. And so the North Wind was obliged to confess that the Sun was the stronger of the two.""}"
xmf_story_1970_01-1,XMF,rˈdə artʲ̥ rt͡ʃin k’ɔt͡ʃ̥,,,There was one old man.,,,,,,"{""Entry"": ""1"", ""Transcription"": ""r\u02c8d\u0259 art\u02b2\uf1ca\u0325 rt\u0361\u0283in\uf1a8 k\u2019\u0254t\u0361\u0283\uf1ca\u0325"", ""Romanization"": ""rdu arti r\u010dinu k\u0323o\u010di"", ""Russian Gloss"": ""\u0411\u044b\u043b \u043e\u0434\u0438\u043d \u0441\u0442\u0430\u0440\u0438\u043a."", ""English Gloss"": ""There was one old man.""}"
xmf_story_1970_01-2,XMF,tʰis ˀund̥ artʲı̥ skua mɛt͡ʃχɔmɛ,,,He had a son-a fisherman.,,,,,,"{""Entry"": ""2"", ""Transcription"": ""t\u02b0is \u02c0und\uf1b1\u0325 art\u02b2\u0131\u0325 skua m\u025bt\u0361\u0283\u03c7\u0254m\u025b"", ""Romanization"": ""tis \u02bdund\u0259 arti skua me\u010dxome"", ""Russian Gloss"": ""\u041e\u043d \u0438\u043c\u0435\u043b \u0441\u044b\u043d\u0430-\u0440\u044b\u0431\u0430\u043a\u0430."", ""English Gloss"": ""He had a son-a fisherman.""}"
xmf_story_1970_01-3,XMF,ˈʔartʲⁱ̥̆ ʃaχ ˈmɛt͡ʃχɔmɛkʰ miˈdartʰ t͡ʃχɔˈmiʃ ɔˈt͡ʃ’ɔpʃḁ,,,Once the fishman went to fish.,,,,,,"{""Entry"": ""3"", ""Transcription"": ""\u02c8\u0294art\u02b2\u2071\u0306\u0325 \u0283a\u03c7 \u02c8m\u025bt\u0361\u0283\u03c7\u0254m\u025bk\u02b0 mi\u02c8dart\u02b0 t\u0361\u0283\u03c7\u0254\u02c8mi\u0283 \u0254\u02c8t\u0361\u0283\u2019\u0254p\u0283a\u0325"", ""Romanization"": ""arti\u0161ax me\u010dxomek midart\u0259 \u010dxomi\u0161 o\u010d\u0323opu\u0161a"", ""Russian Gloss"": ""\u041e\u0434\u043d\u0430\u0436\u0434\u044b \u0440\u044b\u0431\u0430\u043a \u0443\u0448\u0435\u043b \u043b\u043e\u0431\u0438\u0442\u044c \u0440\u044b\u0431\u0443."", ""English Gloss"": ""Once the fishman went to fish.""}"
xmf_story_1970_01-4,XMF,ɡilartʰ brɛɩlʲ⁽⁾,,,"He walked far,",,,,,,"{""Entry"": ""4"", ""Transcription"": ""\u0261ilart\u02b0 br\u025b\uf1e7\u0269l\u02b2\u207d\uf1ca\u207e"", ""Romanization"": ""gilart\u0259 breli"", ""Russian Gloss"": ""\u0425\u043e\u0434\u0438\u043b \u043e\u043d \u0434\u043e\u043b\u0433\u043e,"", ""English Gloss"": ""He walked far,""}"
xmf_story_1970_01-5,XMF,mara t͡ʃχɔmkʿ ˈvaːt͡ʃ’ɔpʊ̥,,,but caught nothing.,,,,,,"{""Entry"": ""5"", ""Transcription"": ""mara t\u0361\u0283\u03c7\u0254mk\u02bf \u02c8va\u02d0t\u0361\u0283\u2019\u0254p\u028a\u0325"", ""Romanization"": ""mara \u010dxomk va a\u010d\u0323opu"", ""Russian Gloss"": ""\u043d\u043e \u043d\u0438\u0447\u0435\u0432\u043e \u043d\u0435 \u043f\u043e\u0439\u043c\u0430\u043b."", ""English Gloss"": ""but caught nothing.""}"
xmf_story_1970_01-6,XMF,bɔlɔs ɔt͡ʃ’ɔpʊ̥ artʲi̥ t͡ʃ’it͡ʃ’ɛ mara ʣalamʲɩ̯̆ skvam̯ t͡ʃχɔmʲ̯,,,"At last, the fisherman caught one small, but very beautiful fish.",,,,,,"{""Entry"": ""6"", ""Transcription"": ""b\u0254l\u0254s \u0254t\u0361\u0283\u2019\u0254p\u028a\u0325 art\u02b2i\u0325 t\u0361\u0283\u2019it\u0361\u0283\u2019\u025b mara \u02a3alam\u02b2\u0269\u032f\u0306 skvam\uf1ca\u032f t\u0361\u0283\u03c7\u0254m\u02b2\uf1ca\u032f"", ""Romanization"": ""bolos o\u010d\u0323opu arti \u010d\u0323i\u010d\u0323e mara \u0292alami skvami \u010dxomi"", ""Russian Gloss"": ""\u041d\u0430\u043a\u043e\u043d\u0435\u0446, \u0440\u044b\u0431\u0430\u043a \u043f\u043e\u0439\u043c\u0430\u043b \u043e\u0434\u043d\u0443 \u043c\u0430\u043b\u0435\u043d\u044c\u043a\u0443\u044e, \u043d\u043e \u043e\u0447\u0435\u043d\u044c \u043a\u0440\u0430\u0441\u0438\u0432\u0443\u044e \u0440\u044b\u0431\u043a\u0443."", ""English Gloss"": ""At last, the fisherman caught one small, but very beautiful fish.""}"
xmf_story_1970_01-7,XMF,mɛt͡ʃχɔmɛs ʃɛɛt͡sɔd ɛ t͡ʃχɔŋkʿ d̥ɔ,,,The fisherman pitied the fish,,,,,,"{""Entry"": ""7"", ""Transcription"": ""m\u025bt\u0361\u0283\u03c7\u0254m\u025bs \u0283\u025b\u025bt\u0361s\u0254d \u025b t\u0361\u0283\u03c7\u0254\u014bk\u02bf d\u0325\u0254"", ""Romanization"": ""me\u010dxomes \u0161eecod\u0259 e \u010dxomk do"", ""Russian Gloss"": ""\u0420\u044b\u0431\u0430\u043a \u043f\u043e\u0436\u0430\u043b\u0435\u043b \u0440\u044b\u0431\u043a\u0443"", ""English Gloss"": ""The fisherman pitied the fish""}"
xmf_story_1970_01-8,XMF,kanaχunu t͡s’q’ars k’inʲı,,,and released her(it).,,,,,,"{""Entry"": ""8"", ""Transcription"": ""kana\u03c7unu t\u0361s\u2019q\u2019ars k\u2019in\u02b2\u0131"", ""Romanization"": ""kidnaxunu c\u0323q\u0323ars k\u0323oni"", ""Russian Gloss"": ""\u0438 \u043e\u0442\u043f\u0443\u0441\u0442\u0438\u043b \u0435\u0435."", ""English Gloss"": ""and released her(it).""}"
